"year","country","v2lgqugen","v2xeg_eqprotec","regime_type","v2elloelsy","Actor1Type","Target1Type","EventViolence"
1993,"Cambodia",0,0.141,1,7,1,4,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,2,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,4,2,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,2,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,1,4,1
1993,"Cambodia",0,0.141,1,7,4,2,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,4,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,1,4,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,1,4,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,5,0
1993,"Cambodia",0,0.141,1,7,4,2,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,1,3,1
1993,"Cambodia",0,0.141,1,7,2,5,0
1993,"Cambodia",0,0.141,1,7,2,5,1
1993,"Cambodia",0,0.141,1,7,2,5,0
1993,"Cambodia",0,0.141,1,7,2,3,1
1993,"Cambodia",0,0.141,1,7,2,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,3,1
1993,"Cambodia",0,0.141,1,7,2,5,1
1993,"Cambodia",0,0.141,1,7,4,5,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1993,"Cambodia",0,0.141,1,7,4,1,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,2,3,0
1998,"Cambodia",0,0.155,2,7,1,4,1
1998,"Cambodia",0,0.155,2,7,2,3,0
1998,"Cambodia",0,0.155,2,7,2,2,1
1998,"Cambodia",0,0.155,2,7,2,2,1
1998,"Cambodia",0,0.155,2,7,1,5,1
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,1,4,1
1998,"Cambodia",0,0.155,2,7,4,2,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,1,4,1
1998,"Cambodia",0,0.155,2,7,3,1,0
1998,"Cambodia",0,0.155,2,7,3,1,0
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,1,3,1
1998,"Cambodia",0,0.155,2,7,4,1,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,3,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,2,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,2,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,1,5,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,2,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,1,2,1
1998,"Cambodia",0,0.155,2,7,2,1,1
1998,"Cambodia",0,0.155,2,7,2,1,0
1998,"Cambodia",0,0.155,2,7,2,1,0
2003,"Cambodia",0,0.158,2,7,3,1,0
2003,"Cambodia",0,0.158,2,7,2,5,1
2003,"Cambodia",0,0.158,2,7,1,2,0
2003,"Cambodia",0,0.158,2,7,1,2,0
2003,"Cambodia",0,0.158,2,7,2,1,1
2003,"Cambodia",0,0.158,2,7,2,3,0
2003,"Cambodia",0,0.158,2,7,3,2,1
2003,"Cambodia",0,0.158,2,7,3,1,1
2003,"Cambodia",0,0.158,2,7,3,1,0
2008,"Cambodia",0,0.158,2,7,1,3,0
2008,"Cambodia",0,0.158,2,7,1,2,0
2008,"Cambodia",0,0.158,2,7,3,1,0
1992,"Cameroon",0,0.687,-5,5,3,1,0
1992,"Cameroon",0,0.687,-5,5,4,1,0
1992,"Cameroon",0,0.687,-5,5,2,1,1
1992,"Cameroon",0,0.687,-5,5,2,2,1
1992,"Cameroon",0,0.687,-5,5,2,3,1
1992,"Cameroon",0,0.687,-5,5,1,2,1
1992,"Cameroon",0,0.687,-5,5,1,3,0
1992,"Cameroon",0,0.687,-5,5,2,1,1
1997,"Cameroon",0,0.694,-5,5,3,3,1
1997,"Cameroon",0,0.694,-5,5,1,3,1
1997,"Cameroon",0,0.694,-5,5,1,3,0
1997,"Cameroon",0,0.694,-5,5,1,3,0
1997,"Cameroon",0,0.694,-5,5,1,3,0
1997,"Cameroon",0,0.694,-5,5,1,3,0
1997,"Cameroon",0,0.694,-5,5,3,1,0
1997,"Cameroon",0,0.694,-5,5,1,3,0
2002,"Cameroon",0,0.694,-5,5,1,5,0
2002,"Cameroon",0,0.694,-5,5,2,2,1
1993,"Central African Republic",0,0.309,5,1,2,2,1
1998,"Central African Republic",0,0.325,5,1,2,2,1
1998,"Central African Republic",0,0.325,5,1,2,2,1
1999,"Central African Republic",0,0.325,5,1,2,1,1
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
1999,"Central African Republic",0,0.325,5,1,1,1,0
2004,"Central African Republic",0,0.293,-1,1,1,1,0
2004,"Central African Republic",0,0.293,-1,1,3,1,0
2005,"Central African Republic",0,0.293,-1,1,1,4,1
2005,"Central African Republic",0,0.293,-1,1,2,1,1
2011,"Central African Republic",0,0.293,-1,1,3,1,0
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,3,1
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,3,1
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,2,1
1990,"Colombia",0,0.092,8,8,4,2,1
1990,"Colombia",0,0.092,8,8,4,2,1
1990,"Colombia",0,0.092,8,8,4,1,1
1990,"Colombia",0,0.092,8,8,4,2,1
1990,"Colombia",0,0.092,8,8,4,1,1
1991,"Colombia",0,0.437,9,7,4,3,1
1991,"Colombia",0,0.437,9,7,4,1,1
1991,"Colombia",0,0.437,9,7,4,1,1
1991,"Colombia",0,0.437,9,7,4,2,1
1991,"Colombia",0,0.437,9,7,4,1,1
1993,"Colombia",0,0.581,9,7,4,1,1
1993,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,3,1
1994,"Colombia",0,0.581,9,7,4,3,1
1994,"Colombia",0,0.581,9,7,4,3,1
1994,"Colombia",0,0.581,9,7,4,3,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,1,3,0
1994,"Colombia",0,0.581,9,7,4,1,0
1994,"Colombia",0,0.581,9,7,3,1,0
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,3,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,1,4,0
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,1,1
1994,"Colombia",0,0.581,9,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,3,1
1998,"Colombia",0,0.581,7,7,4,2,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,0
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,0
1998,"Colombia",0,0.581,7,7,4,2,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
1998,"Colombia",0,0.581,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,3,1
2002,"Colombia",0,0.489,7,7,4,3,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,3,1
2002,"Colombia",0,0.489,7,7,1,4,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2002,"Colombia",0,0.489,7,7,4,1,1
2005,"Colombia",0,0.509,7,7,4,1,1
2005,"Colombia",0,0.509,7,7,4,1,1
2005,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,2,1
2006,"Colombia",0,0.509,7,7,4,2,1
2006,"Colombia",0,0.509,7,7,1,3,1
2006,"Colombia",0,0.509,7,7,2,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2006,"Colombia",0,0.509,7,7,4,1,1
2010,"Colombia",0,0.5,7,7,4,3,1
2010,"Colombia",0,0.5,7,7,4,1,1
1992,"Comoros",0,0.602,4,1,1,4,0
1992,"Comoros",0,0.602,4,1,4,1,0
1992,"Comoros",0,0.602,4,1,4,1,1
1992,"Comoros",0,0.602,4,1,4,1,1
1992,"Comoros",0,0.602,4,1,1,4,1
1992,"Comoros",0,0.602,4,1,2,1,1
1992,"Comoros",0,0.602,4,1,3,1,0
1993,"Comoros",0,0.602,4,1,1,2,1
1995,"Comoros",0,0.602,4,1,4,1,1
1995,"Comoros",0,0.602,4,1,4,1,1
1995,"Comoros",0,0.602,4,1,5,4,1
1995,"Comoros",0,0.602,4,1,5,4,0
2003,"Comoros",0,0.699,6,1,2,1,1
2003,"Comoros",0,0.699,6,1,1,3,0
2003,"Comoros",0,0.699,6,1,1,3,0
2003,"Comoros",0,0.699,6,1,1,2,0
2004,"Comoros",0,0.699,6,1,3,1,1
2004,"Comoros",0,0.699,6,1,1,3,0
2004,"Comoros",0,0.699,6,1,1,2,0
2004,"Comoros",0,0.699,6,1,5,2,1
2004,"Comoros",0,0.699,6,1,2,1,0
2009,"Comoros",0,0.699,9,1,2,1,0
2009,"Comoros",0,0.699,9,1,1,3,1
2010,"Comoros",0,0.699,9,1,2,1,1
2010,"Comoros",0,0.699,9,1,2,1,0
2002,"Costa Rica",3,0.908,10,8,2,3,1
1992,"Croatia",0,0.712,-3,5,3,2,0
1992,"Croatia",0,0.712,-3,5,1,2,0
1992,"Croatia",0,0.712,-3,5,2,1,0
1995,"Croatia",0,0.723,-5,5,1,2,0
1995,"Croatia",0,0.723,-5,5,1,2,0
2003,"Croatia",0,0.838,8,8,2,3,1
2007,"Croatia",0,0.838,9,8,3,1,0
2003,"Cuba",0,0.865,-7,1,2,1,0
2003,"Cuba",0,0.865,-7,1,2,2,0
2006,"Czech Republic",0,0.938,9,8,1,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,4,5,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,3,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,5,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,2,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,4,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,4,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,4,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,2,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,3,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,1,2,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,3,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,0
2006,"Democratic Republic of the Congo",0,0.491,5,5,4,1,1
2006,"Democratic Republic of the Congo",0,0.491,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,3,1,0
2011,"Democratic Republic of the Congo",1,0.5,5,5,4,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,5,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,1,2,0
2011,"Democratic Republic of the Congo",1,0.5,5,5,4,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,1,2,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2011,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
2012,"Democratic Republic of the Congo",1,0.5,5,5,2,1,0
2012,"Democratic Republic of the Congo",1,0.5,5,5,2,1,0
2012,"Democratic Republic of the Congo",1,0.5,5,5,2,1,1
1992,"Djibouti",0,0.551,-7,4,3,1,0
1992,"Djibouti",0,0.551,-7,4,3,1,0
2003,"Djibouti",1,0.58,1,4,3,1,0
2008,"Djibouti",1,0.58,2,4,3,1,0
1990,"Dominican Republic",0,0.426,5,7,2,1,1
1990,"Dominican Republic",0,0.426,5,7,2,1,1
1994,"Dominican Republic",0,0.426,5,7,5,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,5,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,0
1994,"Dominican Republic",0,0.426,5,7,3,1,1
1994,"Dominican Republic",0,0.426,5,7,2,1,0
1998,"Dominican Republic",1,0.401,8,7,2,1,1
2002,"Dominican Republic",1,0.401,8,7,2,2,1
2002,"Dominican Republic",1,0.401,8,7,3,3,1
2002,"Dominican Republic",1,0.401,8,7,2,1,0
2010,"Dominican Republic",1,0.401,8,7,2,2,1
2010,"Dominican Republic",1,0.401,8,7,2,2,1
1994,"Ecuador",0,0.467,9,7,2,2,1
1998,"Ecuador",3,0.515,9,0,2,1,1
1998,"Ecuador",3,0.515,9,0,2,1,1
1998,"Ecuador",3,0.515,9,0,2,1,1
1998,"Ecuador",3,0.515,9,0,2,1,1
1998,"Ecuador",3,0.515,9,0,3,1,0
1998,"Ecuador",3,0.515,9,0,1,1,0
1998,"Ecuador",3,0.515,9,0,2,2,1
1998,"Ecuador",3,0.515,9,0,2,1,0
2002,"Ecuador",3,0.525,6,7,4,1,1
2002,"Ecuador",3,0.525,6,7,4,1,1
2002,"Ecuador",3,0.525,6,7,4,1,1
2002,"Ecuador",3,0.525,6,7,4,1,1
2002,"Ecuador",3,0.525,6,7,4,1,1
2006,"Ecuador",3,0.525,7,7,2,1,0
1990,"Egypt",0,0.411,-6,1,3,1,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,3,1,0
1995,"Egypt",0,0.411,-6,1,1,2,0
1995,"Egypt",0,0.411,-6,1,2,1,1
1995,"Egypt",0,0.411,-6,1,1,4,1
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,2,1,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,1
1995,"Egypt",0,0.411,-6,1,2,3,1
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,1,3,0
1995,"Egypt",0,0.411,-6,1,4,1,1
1995,"Egypt",0,0.411,-6,1,4,1,1
